VMail Message,Day Mins,Eve Mins,Night Mins,Intl Mins,CustServ Calls,Day Calls,Day Charge,Eve Calls,Eve Charge,Night Calls,Night Charge,Intl Calls,Intl Charge,Area Code,Phone
0,221.4,231.8,122.5,9.8,3,103,37.64,103,19.7,100,5.51,5,2.65,415,369-4384
0,218.9,208,203.3,11.1,0,88,37.21,85,17.68,99,9.15,4,3,510,416-3915
48,189.8,123.4,214.2,6.5,2,96,32.27,67,10.49,106,9.64,2,1.76,408,339-3049
25,192.7,225.9,254.2,10.9,2,85,32.76,105,19.2,59,11.44,6,2.94,415,361-7998
0,204.4,219.1,222.7,10.5,3,135,34.75,90,18.62,114,10.02,6,2.84,510,355-4842
0,172.3,174,188.2,13,2,97,29.29,108,14.79,119,8.47,4,3.51,415,387-6440
0,198.4,210.9,193.3,10.4,2,93,33.73,108,17.93,71,8.7,6,2.81,415,369-2625
37,211.7,159.9,144.1,12.2,1,115,35.99,84,13.59,80,6.48,1,3.29,415,389-7073
28,221.6,288.4,240.3,9,1,74,37.67,100,24.51,105,10.81,2,2.43,415,370-8463
0,197.9,181.5,281.4,6.7,3,108,33.64,109,15.43,56,12.66,5,1.81,415,362-7318
24,147.5,175.7,252.1,15.6,2,90,25.08,108,14.93,102,11.34,3,4.21,408,412-1194
0,206.4,128,194.5,8.8,2,122,35.09,102,10.88,84,8.75,5,2.38,510,355-9508
0,205.9,209.3,289.9,14.5,2,88,35,86,17.79,84,13.05,4,3.92,408,352-8202
0,207.6,132.4,255.2,14.1,0,88,35.29,63,11.25,98,11.48,5,3.81,510,335-5882
0,303.9,260.9,312.1,5.3,1,95,51.66,114,22.18,89,14.04,3,1.43,510,352-6976
34,230.6,219.4,299.3,8,0,121,39.2,99,18.65,94,13.47,2,2.16,415,393-6733
0,99.5,129.1,125.1,9.7,0,110,16.92,80,10.97,124,5.63,3,2.62,510,335-1838
0,177.1,194,146.7,5.9,1,112,30.11,112,16.49,108,6.6,4,1.59,510,355-6930
37,172.7,120.1,216.1,10.3,5,93,29.36,116,10.21,86,9.72,5,2.78,415,387-5860
18,172.7,133.4,259.5,9.8,1,86,29.36,113,11.34,70,11.68,3,2.65,510,343-2605
0,204.2,179.9,216.8,9.5,1,115,34.71,152,15.29,109,9.76,5,2.57,510,350-6759
0,85.7,247.7,142.4,10.1,2,83,14.57,67,21.05,85,6.41,5,2.73,415,371-1514
0,157.6,184.3,240.4,11.9,0,117,26.79,58,15.67,99,10.82,1,3.21,415,346-9317
0,215.5,218.7,207.1,6.6,4,129,36.64,117,18.59,91,9.32,9,1.78,415,398-4313
0,181.5,199.9,287.7,6.6,1,98,30.86,88,16.99,114,12.95,5,1.78,415,412-4399
0,171.7,110.4,195.4,11.9,2,80,29.19,81,9.38,111,8.79,4,3.21,415,330-1835
0,266.6,264.8,207.2,5.9,1,106,45.32,168,22.51,119,9.32,2,1.59,415,416-1676
0,170.4,350.5,297,11.2,0,108,28.97,68,29.79,87,13.37,3,3.02,408,329-7347
0,158,292.5,241.1,9.1,1,106,26.86,114,24.86,89,10.85,4,2.46,415,360-6868
0,92,253.6,214.1,10.3,1,117,15.64,77,21.56,90,9.63,10,2.78,510,405-6641
0,234,249.5,173.1,9.1,2,109,39.78,114,21.21,70,7.79,5,2.46,415,393-2373
0,272.1,268.5,213.8,8.5,1,111,46.26,118,22.82,105,9.62,10,2.3,415,419-1714
0,296.4,214.8,133.9,11.4,4,99,50.39,89,18.26,107,6.03,3,3.08,408,336-3819
0,194.4,190.3,183.4,11.4,0,101,33.05,82,16.18,107,8.25,2,3.08,510,341-3464
0,227.2,258.4,183.5,8.9,3,128,38.62,92,21.96,74,8.26,4,2.4,415,413-5310
0,248.7,220,265.7,13.2,1,109,42.28,118,18.7,78,11.96,2,3.56,415,366-7912
38,236.3,195.9,183.5,9.7,1,102,40.17,112,16.65,82,8.26,6,2.62,415,399-8845
0,205.6,169.5,220.1,10.9,0,69,34.95,93,14.41,64,9.9,3,2.94,510,368-2583
0,94.1,280.3,205,9.8,0,136,16,122,23.83,77,9.23,4,2.65,408,360-6309
0,125.2,205.4,254.4,18.9,0,99,21.28,107,17.46,111,11.45,2,5.1,408,359-5890
0,60.4,306.2,123.9,12.4,1,158,10.27,120,26.03,46,5.58,3,3.35,408,332-2462
28,121,270.4,160.5,7.7,2,105,20.57,100,22.98,76,7.22,4,2.08,415,381-9196
29,117.8,256.8,147.6,7.6,3,66,20.03,114,21.83,76,6.64,3,2.05,415,329-3222
21,232.4,211.9,273,5,3,96,39.51,118,18.01,102,12.29,5,1.35,510,363-5819
32,223.5,188.8,154.9,9.4,2,81,38,74,16.05,101,6.97,2,2.54,510,413-9269
0,176.3,259.2,287.4,6.2,0,79,29.97,97,22.03,78,12.93,3,1.67,510,330-7483
32,125.2,177.8,232.4,12.9,1,79,21.28,105,15.11,89,10.46,3,3.48,415,403-7775
0,138.7,256.9,234.9,10,0,107,23.58,113,21.84,74,10.57,3,2.7,408,360-2479
0,86.3,246.6,251.6,11.3,1,134,14.67,92,20.96,91,11.32,4,3.05,415,394-3791
0,207,154.9,245.1,13.4,3,91,35.19,121,13.17,112,11.03,5,3.62,408,384-2632
30,58.8,219.5,152.3,7.1,0,104,10,107,18.66,118,6.85,3,1.92,510,359-8466
35,68.7,209.2,197.4,11.4,1,95,11.68,69,17.78,42,8.88,4,3.08,408,331-8909
33,239.2,235.5,156.3,9.5,1,109,40.66,112,20.02,95,7.03,4,2.57,408,359-5160
0,198.3,217.1,188.4,12.5,0,130,33.71,86,18.45,96,8.48,3,3.38,510,330-9833
0,205.2,240.6,79.7,14.4,0,97,34.88,77,20.45,108,3.59,12,3.89,510,362-2314
0,192.1,312.9,130.2,7.9,3,98,32.66,135,26.6,94,5.86,2,2.13,510,338-8478
0,272.6,248.7,197.4,9.5,1,83,46.34,74,21.14,111,8.88,2,2.57,415,387-5453
0,128.3,197.1,138.4,12.2,7,121,21.81,93,16.75,152,6.23,5,3.29,415,380-3437
0,169.6,264.1,206.3,9.3,0,99,28.83,87,22.45,78,9.28,4,2.51,510,365-8779
0,201.3,152.8,233.2,7.5,1,95,34.22,66,12.99,101,10.49,4,2.03,510,407-2750
17,214.7,138.5,169.1,8.6,1,97,36.5,90,11.77,44,7.61,4,2.32,408,396-8265
0,169.2,271.5,170.2,10.6,0,70,28.76,77,23.08,104,7.66,2,2.86,510,397-4304
0,194.1,176.6,302.8,7,2,121,33,110,15.01,136,13.63,7,1.89,415,333-2611
0,233.8,266.5,212.7,7.6,2,104,39.75,94,22.65,104,9.57,3,2.05,510,409-8814
0,225.1,199.2,175.5,14.6,0,67,38.27,127,16.93,102,7.9,2,3.94,408,336-5406
0,213,176.6,262.6,9.1,1,63,36.21,71,15.01,126,11.82,1,2.46,415,343-6940
0,183.9,255.9,275,10.8,1,115,31.26,101,21.75,145,12.38,11,2.92,415,361-9923
34,221.8,161.7,227.7,14,0,105,37.71,85,13.74,62,10.25,7,3.78,415,350-6639
21,64.6,176.1,244.8,0,2,98,10.98,86,14.97,84,11.02,0,0,408,376-4300
37,154.6,83.4,165.9,13.3,1,92,26.28,103,7.09,99,7.47,3,3.59,510,349-6567
0,260.2,179.2,135,7.2,3,131,44.23,120,15.23,119,6.08,8,1.94,415,333-7749
33,161.6,123,261.3,12.2,1,117,27.47,90,10.46,101,11.76,5,3.29,415,408-6089
0,220.6,155.2,186.7,10.5,1,117,37.5,121,13.19,89,8.4,11,2.84,510,375-2165
41,155.9,162.3,127.6,13.1,3,122,26.5,107,13.8,105,5.74,5,3.54,415,400-6999
0,107,105.7,243.1,12.8,4,63,18.19,67,8.98,74,10.94,3,3.46,510,420-7823
0,182.5,204.7,229.9,11.3,4,104,31.03,95,17.4,100,10.35,8,3.05,510,366-5241
38,220.1,234.3,237.3,10.1,4,78,37.42,71,19.92,85,10.68,4,2.73,415,413-3412
0,152.2,177.2,96.4,5.3,1,112,25.87,132,15.06,87,4.34,3,1.43,408,406-2752
0,181.5,205.1,204,14.7,2,95,30.86,88,17.43,82,9.18,9,3.97,415,337-8078
0,236.2,218.6,194.1,13.2,2,77,40.15,85,18.58,97,8.73,2,3.56,408,402-1942
0,166.1,79.3,213.7,12.7,1,105,28.24,93,6.74,98,9.62,2,3.43,415,371-7917
0,244.6,188.8,206,11.3,1,89,41.58,80,16.05,114,9.27,4,3.05,408,343-6374
23,134.2,227.3,122.4,8.5,2,85,22.81,132,19.32,96,5.51,2,2.3,408,385-8730
39,149.7,211.1,114.3,9.2,1,122,25.45,75,17.94,90,5.14,4,2.48,408,393-7892
29,150.1,264.7,178.4,5.8,1,109,25.52,103,22.5,97,8.03,4,1.57,408,407-6748
0,257.1,312.2,183,8.8,1,53,43.71,127,26.54,82,8.24,6,2.38,408,341-4463
0,124.4,179.7,253,11.3,0,83,21.15,81,15.27,99,11.39,6,3.05,415,351-2587
36,141.7,232.3,222.1,12,1,121,24.09,113,19.75,131,9.99,5,3.24,415,421-9752
0,230,103.2,309.6,11.3,2,87,39.1,138,8.77,136,13.93,3,3.05,408,356-4001
0,162.3,213.7,192.1,10.9,0,88,27.59,118,18.16,81,8.64,2,2.94,408,328-9869
0,350.8,216.5,253.9,10.1,1,75,59.64,94,18.4,100,11.43,9,2.73,415,343-5709
0,193.3,264.1,128.6,9.1,4,96,32.86,123,22.45,115,5.79,3,2.46,415,334-1872
0,78.2,253.4,255,18,1,127,13.29,108,21.54,100,11.48,3,4.86,415,350-1040
0,83.4,232.2,146.7,7.6,1,110,14.18,137,19.74,114,6.6,5,2.05,415,369-3214
0,195.6,267.8,164.9,16,0,99,33.25,120,22.76,76,7.42,2,4.32,415,385-6778
0,201.8,225,204.4,10.3,1,81,34.31,114,19.13,82,9.2,6,2.78,415,383-7689
0,197,222.8,225.3,10.6,2,110,33.49,102,18.94,91,10.14,6,2.86,408,385-5722
0,218,114.4,269.2,12.4,0,57,37.06,88,9.72,95,12.11,1,3.35,415,357-1909
0,164.8,229.9,167.3,14.8,2,98,28.02,96,19.54,108,7.53,2,4,415,364-3567
0,179.2,210.7,276.9,9.2,2,77,30.46,99,17.91,58,12.46,6,2.48,415,422-4241
21,214,180,134.5,10.6,0,113,36.38,114,15.3,82,6.05,5,2.86,415,370-2957
0,170.5,118.2,187.9,11.2,2,87,28.99,116,10.05,111,8.46,7,3.02,415,329-6562
0,205.7,214.5,226.1,6.7,1,123,34.97,108,18.23,106,10.17,18,1.81,408,363-3515
0,165.5,286.2,198.9,11.5,1,84,28.14,112,24.33,89,8.95,2,3.11,415,374-7787
0,221,160.7,233.1,6.8,2,100,37.57,113,13.66,96,10.49,4,1.84,415,345-2931
0,242.1,191,218.6,14.7,3,118,41.16,93,16.24,50,9.84,2,3.97,510,373-5732
0,151.6,155.4,240,14.7,1,107,25.77,96,13.21,112,10.8,4,3.97,415,348-7437
0,176.2,145,249.5,5.7,0,87,29.95,81,12.33,92,11.23,4,1.54,415,332-9460
22,196,322.7,225.6,3.7,1,82,33.32,82,27.43,120,10.15,5,1,415,355-6531
0,159.5,247.1,187.9,7.2,2,125,27.12,90,21,82,8.46,4,1.94,408,336-9390
0,230.2,220.4,204.7,10.7,4,113,39.13,79,18.73,111,9.21,7,2.89,415,346-8581
0,146.7,274,321.3,8.9,3,64,24.94,99,23.29,98,14.46,1,2.4,415,363-8824
0,210.5,204.5,127.8,8.5,1,102,35.79,83,17.38,53,5.75,5,2.3,510,353-3351
0,102,270.2,148.2,10.7,1,95,17.34,139,22.97,105,6.67,3,2.89,415,360-4320
0,126,238.5,285.1,10.2,3,99,21.42,73,20.27,100,12.83,6,2.75,510,417-6252
0,168.4,243.8,214.7,11.1,1,125,28.63,89,20.72,102,9.66,2,3,415,393-4949
0,105.6,258.2,213.1,8.7,0,129,17.95,129,21.95,77,9.59,3,2.35,415,401-3156
0,206.5,176.2,232.8,12.4,5,92,35.11,152,14.98,115,10.48,5,3.35,415,338-6283
0,217.1,205.2,185.7,9.4,2,76,36.91,100,17.44,91,8.36,3,2.54,510,352-9017
0,229.6,205.7,166.2,10.8,0,78,39.03,108,17.48,91,7.48,2,2.92,510,405-5305
22,278.3,93.4,107.6,9.7,0,89,47.31,143,7.94,42,4.84,5,2.62,415,376-9249
0,138.6,199,204.1,7.8,0,102,23.56,93,16.92,137,9.18,4,2.11,408,339-7139
0,234.4,279.3,234.2,2,1,103,39.85,109,23.74,121,10.54,2,0.54,415,328-6011
0,181.5,130.7,186.5,8.5,1,129,30.86,112,11.11,118,8.39,4,2.3,510,378-1303
0,167.3,230,191.7,10.6,1,91,28.44,68,19.55,118,8.63,5,2.86,415,402-5155
31,121,218.9,226.7,12,1,105,20.57,98,18.61,110,10.2,1,3.24,415,333-5430
0,221.1,110.8,240.1,10.6,0,124,37.59,94,9.42,112,10.8,3,2.86,415,365-9696
26,145.8,192.2,165.1,9.9,1,108,24.79,89,16.34,96,7.43,2,2.67,408,410-4023
0,222.8,163.2,160.6,11.2,1,122,37.88,107,13.87,112,7.23,6,3.02,510,411-7649
0,183.4,242,201.4,7.5,4,80,31.18,115,20.57,100,9.06,3,2.03,415,338-4065
0,264.3,160.9,198.6,9.3,0,91,44.93,115,13.68,73,8.94,5,2.51,415,421-9401
0,146,109.7,247.4,6.8,0,78,24.82,79,9.32,108,11.13,7,1.84,415,343-9658
0,157.1,184.9,197.2,8.5,4,134,26.71,122,15.72,59,8.87,5,2.3,510,332-5521
0,127.3,251.3,135,10.3,1,108,21.64,81,21.36,88,6.08,3,2.78,510,349-4369
0,187.9,197,167,4.8,2,110,31.94,117,16.75,108,7.52,4,1.3,415,351-4288
0,178.8,141.2,203,8.4,2,90,30.4,72,12,99,9.14,5,2.27,408,422-5874
0,97.2,186.2,189,10.4,2,80,16.52,90,15.83,92,8.5,6,2.81,415,396-2324
0,259.8,242.3,168.8,5.4,0,85,44.17,117,20.6,72,7.6,1,1.46,415,416-5662
0,256.5,199.5,188.3,7,3,112,43.61,90,16.96,122,8.47,5,1.89,415,363-9663
0,169.5,124,219.4,10,0,77,28.82,87,10.54,92,9.87,3,2.7,415,410-9477
0,239.7,282.9,238.4,8.7,2,47,40.75,110,24.05,88,10.73,3,2.35,415,352-4418
0,171.5,160,212.4,5,1,99,29.16,103,13.6,102,9.56,2,1.35,510,361-6563
0,239.9,174.8,209.5,9.8,0,84,40.78,106,14.86,93,9.43,2,2.65,408,417-4404
34,142.3,194.8,239.3,16,1,73,24.19,79,16.56,81,10.77,6,4.32,408,372-8048
0,184.1,327,212.5,7.5,2,98,31.3,73,27.8,106,9.56,6,2.03,415,356-3646
28,206.9,264.4,171.8,9.3,2,126,35.17,126,22.47,124,7.73,11,2.51,415,351-9604
0,259.9,176.2,77.2,15.3,1,114,44.18,94,14.98,112,3.47,1,4.13,510,355-9581
0,203.8,283.1,197.3,12.5,0,122,34.65,76,24.06,83,8.88,3,3.38,415,396-5189
45,248.8,140.3,263.6,10.3,3,124,42.3,77,11.93,102,11.86,2,2.78,415,356-9187
16,221.6,130.2,200,11.3,1,110,37.67,123,11.07,108,9,3,3.05,415,394-5537
0,192.9,185.5,205.2,10.9,1,131,32.79,101,15.77,130,9.23,4,2.94,510,408-2712
0,122.4,113.4,180.2,12.5,1,129,20.81,108,9.64,97,8.11,7,3.38,415,404-4486
40,104.9,216.3,217.4,9.6,1,65,17.83,93,18.39,128,9.78,9,2.59,415,355-1113
0,173.2,196.8,209.3,11.2,3,91,29.44,106,16.73,128,9.42,5,3.02,408,411-4674
0,119.4,273.3,214.4,12.4,2,69,20.3,92,23.23,153,9.65,7,3.35,510,376-4519
0,250.3,260.6,195,13.3,2,100,42.55,90,22.15,104,8.78,2,3.59,510,365-5979
0,178.3,282.6,181,11.4,1,98,30.31,110,24.02,98,8.15,4,3.08,415,382-2879
0,243.4,182.1,259.2,12.8,1,77,41.38,97,15.48,94,11.66,2,3.46,510,420-1383
0,155,175.3,155.6,11.8,2,106,26.35,101,14.9,125,7,5,3.19,415,411-7390
31,288.7,203.8,203.2,8.6,0,101,49.08,102,17.32,49,9.14,3,2.32,408,383-8848
29,240.4,118.9,164.2,11.2,1,80,40.87,91,10.11,108,7.39,3,3.02,510,387-9301
0,190.3,301.3,214.6,8,1,123,32.35,96,25.61,134,9.66,3,2.16,415,399-3164
0,278,176.7,219.5,8.3,0,76,47.26,74,15.02,126,9.88,4,2.24,510,385-8997
0,155,330.6,189.4,13.5,1,93,26.35,106,28.1,123,8.52,3,3.65,510,352-6573
0,153.5,197.6,198.5,6.3,2,99,26.1,102,16.8,86,8.93,2,1.7,415,408-3384
27,273.4,154,245.8,12.3,1,141,46.48,99,13.09,112,11.06,6,3.32,510,419-6033
0,155.3,265.7,145.7,12.4,0,93,26.4,95,22.58,67,6.56,4,3.35,408,336-2090
29,133.1,221.2,131.6,6.8,1,114,22.63,82,18.8,103,5.92,3,1.84,510,343-7242
0,246.8,187.8,154.5,12.6,1,129,41.96,121,15.96,109,6.95,5,3.4,510,376-1713
0,165.4,196,349.2,9.6,2,107,28.12,126,16.66,110,15.71,7,2.59,408,381-5878
0,59.5,257.2,208.3,11.1,0,103,10.12,106,21.86,86,9.37,6,3,510,390-5470
0,138.3,236,179.1,9.6,3,116,23.51,138,20.06,110,8.06,4,2.59,510,414-4803
0,286.7,134.4,192.9,6.9,2,100,48.74,121,11.42,122,8.68,5,1.86,510,382-5478
0,117.3,201.1,107.9,12.2,1,114,19.94,61,17.09,82,4.86,3,3.29,415,333-7637
21,264.3,202.8,173.4,6.3,4,79,44.93,118,17.24,92,7.8,3,1.7,510,341-1647
0,127.9,271.2,202.2,12.5,0,107,21.74,124,23.05,76,9.1,5,3.38,408,411-4232
23,225.5,246.3,245.7,9.8,0,107,38.34,105,20.94,81,11.06,2,2.65,408,339-2616
0,149,245.3,260,8.3,0,115,25.33,105,20.85,94,11.7,3,2.24,510,327-3850
20,198.9,274,190.7,14.3,1,77,33.81,88,23.29,76,8.58,9,3.86,415,328-7209
0,256.4,273.9,222.7,11.1,1,125,43.59,100,23.28,101,10.02,1,3,408,405-6189
0,264.8,245.4,160.5,14.8,1,124,45.02,112,20.86,115,7.22,2,4,415,418-6737
0,98.2,180.5,223.6,9.3,2,88,16.69,69,15.34,69,10.06,2,2.51,415,366-2212
0,159.8,264,115.7,9.7,2,99,27.17,64,22.44,70,5.21,7,2.62,408,356-1420
28,190.6,220.1,180.3,6,3,86,32.4,122,18.71,80,8.11,3,1.62,415,343-1323
0,184,120.4,153.7,11,0,120,31.28,119,10.23,86,6.92,3,2.97,415,361-8239
0,261.8,220.6,136.6,9.6,1,128,44.51,104,18.75,91,6.15,5,2.59,415,384-1621
0,147.9,228.4,299.7,9.6,3,109,25.14,117,19.41,90,13.49,9,2.59,408,360-3525
18,106.4,108.1,208.4,10.1,1,109,18.09,113,9.19,111,9.38,5,2.73,415,392-3813
0,133.7,195.3,280.5,5.9,0,75,22.73,87,16.6,89,12.62,2,1.59,408,337-6898
23,193.5,220.2,272.4,8.5,0,85,32.9,90,18.72,111,12.26,5,2.3,415,366-8036
0,178.2,167.8,182.1,13.6,3,113,30.29,94,14.26,111,8.19,3,3.67,415,352-8327
36,226.2,181.6,258.8,10.5,3,103,38.45,125,15.44,102,11.65,5,2.84,510,334-9505
0,170.4,200.2,258.3,11.6,1,103,28.97,71,17.02,100,11.62,4,3.13,415,336-5702
32,70.9,166.7,244.9,11.1,3,163,12.05,121,14.17,105,11.02,5,3,415,392-2381
34,194.4,254.9,160.2,17.2,2,63,33.05,110,21.67,115,7.21,9,4.64,510,369-6880
0,240.3,164.6,240.7,10.6,1,146,40.85,83,13.99,106,10.83,2,2.86,415,416-8697
0,75,248.7,176,9.5,3,116,12.75,87,21.14,83,7.92,6,2.57,408,345-3451
0,69.1,136.3,181.7,6.3,1,117,11.75,100,11.59,53,8.18,3,1.7,408,379-2514
33,96.6,315.4,163.3,6.2,4,59,16.42,98,26.81,117,7.35,4,1.67,510,418-6651
20,214.6,235.1,162.8,14.8,0,101,36.48,132,19.98,132,7.33,12,4,415,421-3528
0,148.5,146.5,289.2,9.9,3,111,25.25,42,12.45,83,13.01,6,2.67,510,329-9046
0,258.1,161.4,225.1,11.7,1,106,43.88,106,13.72,110,10.13,5,3.16,510,406-3890
23,149.7,162.5,220.3,7.6,3,112,25.45,118,13.81,115,9.91,2,2.05,510,403-8904
0,149.8,164.4,294.7,8.1,1,134,25.47,98,13.97,124,13.26,2,2.19,408,393-4086
0,190.4,158.1,271.5,11.2,2,102,32.37,107,13.44,92,12.22,4,3.02,408,400-1367
0,181.4,253.8,112.3,11.6,1,108,30.84,54,21.57,94,5.05,6,3.13,408,377-9473
0,151.1,187.4,255.4,5.3,1,123,25.69,104,15.93,93,11.49,3,1.43,408,396-3068
0,155.7,173.7,257.4,8.1,0,116,26.47,63,14.76,97,11.58,4,2.19,415,331-9293
0,149.9,256.1,212.7,13.3,2,95,25.48,110,21.77,92,9.57,13,3.59,510,347-1914
0,222.3,231.5,223.5,11,3,132,37.79,101,19.68,75,10.06,2,2.97,510,395-1962
16,149.4,131.8,132.7,6.7,0,111,25.4,113,11.2,87,5.97,2,1.81,415,401-5485
0,233.8,221.6,146.9,12.8,0,103,39.75,131,18.84,106,6.61,3,3.46,510,355-6560
0,204.2,292.6,244.3,10.5,0,100,34.71,139,24.87,105,10.99,2,2.84,415,363-3911
0,242.9,209.8,228.4,0,1,126,41.29,65,17.83,126,10.28,0,0,510,345-1998
0,150.4,230.5,186.3,12.3,1,119,25.57,99,19.59,76,8.38,4,3.32,415,361-5277
0,208.9,252.4,280.2,12.8,0,119,35.51,132,21.45,120,12.61,7,3.46,415,376-7145
0,191.9,256.1,203.7,14.3,1,91,32.62,110,21.77,101,9.17,6,3.86,415,375-2975
0,130.7,260.6,244.2,9.4,2,113,22.22,122,22.15,98,10.99,2,2.54,415,376-8573
33,119.6,278.7,263.4,5.9,2,104,20.33,88,23.69,175,11.85,2,1.59,415,366-7360
0,273.6,114.6,250.6,8.2,1,93,46.51,116,9.74,120,11.28,4,2.21,408,347-7898
0,156.1,180.3,179.6,11.1,2,114,26.54,63,15.33,115,8.08,9,3,415,390-7328
36,178.7,178.6,126.8,8,2,134,30.38,102,15.18,82,5.71,4,2.16,415,356-5491
0,177.5,287.4,180.5,11.9,2,93,30.18,75,24.43,118,8.12,3,3.21,415,373-3251
0,211.3,105.6,175.9,9.7,4,61,35.92,119,8.98,63,7.92,4,2.62,408,343-1965
0,175.2,244.4,75.8,7.5,1,91,29.78,109,20.77,95,3.41,2,2.03,415,378-8019
23,114.3,190.3,240.4,12.6,3,102,19.43,103,16.18,111,10.82,7,3.4,415,386-1548
28,251.4,225.1,251.9,7.5,1,104,42.74,89,19.13,121,11.34,5,2.03,415,397-1649
0,216.9,207.4,221.7,17.5,1,61,36.87,120,17.63,110,9.98,5,4.73,415,366-7247
26,217.2,145.5,280.7,9.3,0,138,36.92,111,12.37,76,12.63,3,2.51,415,402-9691
0,206.3,154.9,263.6,12.4,0,97,35.07,98,13.17,82,11.86,12,3.35,510,334-9806
0,159.3,125.9,261.9,11.1,1,66,27.08,75,10.7,76,11.79,5,3,415,378-7733
31,143.1,236.6,227.8,11.4,2,88,24.33,65,20.11,120,10.25,5,3.08,415,407-2248
0,154,329.8,288,5.6,3,122,26.18,88,28.03,117,12.96,2,1.51,415,405-3916
24,186.6,222,234.9,11.6,1,69,31.72,116,18.87,138,10.57,5,3.13,408,407-2081
26,170.8,199.5,169.7,9.6,5,114,29.04,125,16.96,98,7.64,5,2.59,415,397-9148
17,124,202.9,205.1,12.3,1,102,21.08,81,17.25,129,9.23,3,3.32,408,415-4857
0,198.3,279.3,146.2,14.8,3,94,33.71,101,23.74,87,6.58,8,4,415,354-7314
0,172.8,204.8,240.8,9.1,2,101,29.38,97,17.41,90,10.84,8,2.46,408,346-5611
30,217.4,213.8,227.2,6.6,0,74,36.96,86,18.17,104,10.22,3,1.78,415,349-4703
29,265.9,215.8,108.1,14,0,113,45.2,94,18.34,82,4.86,12,3.78,408,411-7778
14,93.6,193.8,144.9,17.5,1,137,15.91,72,16.47,84,6.52,5,4.73,510,421-1469
0,98.2,307.2,182.5,7.6,2,100,16.69,88,26.11,120,8.21,1,2.05,510,420-5990
0,214.7,158.6,123.4,9.4,2,68,36.5,138,13.48,114,5.55,4,2.54,408,389-4780
0,168.2,224.7,169.5,12.9,1,92,28.59,100,19.1,99,7.63,3,3.48,415,357-2735
0,202.9,153.8,113.5,9,3,97,34.49,104,13.07,92,5.11,3,2.43,408,409-4791
0,261.4,154.5,130.9,11.6,1,108,44.44,102,13.13,90,5.89,2,3.13,415,380-5286
0,73.3,161.4,239.6,8.2,4,86,12.46,82,13.72,76,10.78,3,2.21,510,394-8402
27,253.7,229.2,190.5,9.2,7,84,43.13,109,19.48,123,8.57,5,2.48,408,392-1616
0,45,151.3,152.9,9.8,2,108,7.65,74,12.86,94,6.88,6,2.65,408,364-1969
0,231.3,171.7,67.7,13,1,105,39.32,108,14.59,136,3.05,6,3.51,510,390-4152
0,47.4,167.8,163.1,10.5,2,125,8.06,90,14.26,107,7.34,8,2.84,408,367-7039
0,227.4,182.5,191.7,12.5,0,88,38.66,100,15.51,134,8.63,3,3.38,510,391-6607
22,40.9,133.4,264.2,11.9,0,126,6.95,90,11.34,91,11.89,7,3.21,415,379-6652
0,124.8,157.3,199.3,8.6,2,133,21.22,143,13.37,72,8.97,4,2.32,415,384-1833
0,68.5,337.1,205.2,12.1,0,110,11.65,115,28.65,99,9.23,9,3.27,510,403-2455
37,163.5,203.1,232,7.8,2,77,27.8,102,17.26,87,10.44,4,2.11,415,391-1348
0,163,219.1,233.4,6.7,2,112,27.71,89,18.62,66,10.5,3,1.81,415,408-4174
38,213.7,253,207.7,10.7,2,61,36.33,104,21.51,73,9.35,5,2.89,415,366-4334
36,201.3,42.2,125.7,5.4,1,117,34.22,78,3.59,104,5.66,3,1.46,415,406-5059
0,310.4,66.5,246.5,9.2,4,97,52.77,123,5.65,99,11.09,10,2.48,510,373-6784
0,48.4,281.1,218.5,18.2,1,101,8.23,138,23.89,87,9.83,1,4.91,408,408-3532
40,171.2,145.7,196.8,14,1,88,29.1,109,12.38,93,8.86,6,3.78,415,350-8680
22,166.5,183,121,8.5,0,93,28.31,92,15.56,102,5.44,3,2.3,415,398-9870
0,216.6,190.8,224.7,12.4,0,126,36.82,104,16.22,123,10.11,8,3.35,415,343-3356
0,107.8,216.6,217.5,9.9,2,113,18.33,125,18.41,92,9.79,3,2.67,408,415-4609
28,141.3,168,113.5,7.8,1,94,24.02,108,14.28,84,5.11,2,2.11,408,404-5387
29,209.9,158,141.9,6.6,0,77,35.68,52,13.43,113,6.39,1,1.78,415,415-8151
20,237.5,253.4,265.2,14.2,9,120,40.38,94,21.54,80,11.93,3,3.83,415,416-2778
0,234.5,216.5,191.6,3.5,3,109,39.87,129,18.4,94,8.62,6,0.95,415,393-3300
31,103.1,243,76.4,12.2,3,90,17.53,135,20.66,92,3.44,8,3.29,510,391-7661
27,129.5,248.9,268,11.9,1,106,22.02,90,21.16,115,12.06,3,3.21,510,339-4317
0,279.8,248.7,171,8.4,2,90,47.57,91,21.14,118,7.69,10,2.27,510,418-6455
41,136.8,200.8,133.7,10.3,5,91,23.26,61,17.07,67,6.02,9,2.78,510,378-3508
31,100.1,246.3,255,5.9,0,54,17.02,97,20.94,131,11.48,3,1.59,415,390-9359
31,237.1,205.6,196.7,10.1,4,63,40.31,117,17.48,85,8.85,5,2.73,408,364-2495
0,172.8,183.1,158.8,7.9,4,58,29.38,108,15.56,104,7.15,3,2.13,415,364-7719
0,224.5,200.7,116.6,11.5,2,111,38.17,99,17.06,118,5.25,2,3.11,415,421-1189
